id	filename	title	year	decade	doc_type
769	PTR_1884062701.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
770	PTR_1884070401.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
771	PTR_1884071101.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
772	PTR_1884071801.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
773	PTR_1884072501.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
774	PTR_1884080101.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
775	PTR_1884080801.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
776	PTR_1884081501.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
777	PTR_1884082201.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
778	PTR_1884082901.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
779	PTR_1884090501.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
780	PTR_1884091201.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
781	PTR_1884091901.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
782	PTR_1884092601.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
783	PTR_1884100301.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
784	PTR_1884101001.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
785	PTR_1884101701.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
786	PTR_1884102401.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
787	PTR_1884103101.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
788	PTR_1884110701.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
789	PTR_1884111401.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
790	PTR_1884112101.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
791	PTR_1884112801.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
792	BRM_1884120401.pdf	The Brandon mail (1884-12-04)	1884	1880	other
793	PTR_1884120501.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
794	BRM_1884121101.pdf	The Brandon mail (1884-12-11)	1884	1880	other
795	PTR_1884121201.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
796	PTR_1884122601.pdf	Prince Albert times and Saskatchewan review (1884-	1884	1880	newspaper
797	P001310.pdf	À la mémoire de Louis Riel: la marseillaise canadi	1885	1880	other
798	P001324.pdf	Winnipeg war sketches	1885	1880	other
799	P001325.pdf	The Canadian North-West: Its history and its troub	1885	1880	other
800	P001326.pdf	Volunteer land grants, scrip, and pensions: With s	1885	1880	other
801	P001334.pdf	Some historical names and places of the Canadian N	1885	1880	other
802	P001335.pdf	Assemblée à Saint-Hyacinthe le 8 décembre 1885 pou	1885	1880	other
803	P001339.pdf	Speech of Hon. E. Blake, M.P., on the disturbance 	1885	1880	other
804	P001351.pdf	The 90th on active service, or, Campaigning in the	1885	1880	other
805	P001361.pdf	In the case of Louis Riel, convicted of treason an	1885	1880	other
806	P001369.pdf	Copies of all reports, correspondence, and surveys	1885	1880	other
807	P001370.pdf	Papers and correspondence up to the present time: 	1885	1880	other
808	P001415.pdf	La mort de Riel et la voix du sang	1885	1880	other
809	P001422.pdf	A cry from the Saskatchewan	1885	1880	other
810	P001429.pdf	Riel: patriotisme vs. loyauté	1885	1880	other
811	P001434.pdf	Our volunteers in the North-West: A ready referenc	1885	1880	other
812	P001454.pdf	Louis Riel: assemblée de Lachine, 10 août 1885: di	1885	1880	other
813	P001456.pdf	Speech of Mr. Girouard, M.P., on the disturbance i	1885	1880	other
814	P001457.pdf	Two months in the camp of Big Bear: The life and a	1885	1880	other
815	P001461.pdf	A history of Riel's second rebellion and how it wa	1885	1880	other
816	P001467.pdf	Copy of official diary of Lieut.-Col. Irvine	1885	1880	newspaper
817	P001477.pdf	From the St. Lawrence to the North Saskatchewan: B	1885	1880	other
818	P001505.pdf	L'insurrection du nord-ouest, 1885	1885	1880	other
819	P001508.pdf	The history of the North-West Rebellion of 1885: C	1885	1880	other
820	P001511.pdf	Official guide book to the lands of the Netherland	1885	1880	other
821	P001521.pdf	Sketches: Dedicated to the veterans of '85	1885	1880	other
822	P001526.pdf	Louis Riel, martyr du nord-ouest: sa vie, son proc	1885	1880	other
823	P001530.pdf	Regina directory for 1885	1885	1880	other
824	P001541.pdf	Experiences of the Halifax Battalion in the North 	1885	1880	other
825	P001546.pdf	La situation	1885	1880	other
826	P001549.pdf	Interim report of the management of the Temperance	1885	1880	annual_report
827	P001555.pdf	Riel: réponse à Monsieur J.A. Chapleau	1885	1880	other
828	P001561.pdf	North West administration: Speech by Hon. Thomas W	1885	1880	other
829	P001564.pdf	The Riel Rebellion, 1885	1885	1880	other
830	P007718.pdf	Mission de Sainte-Pierre du lac Caribou	1885	1880	other
831	P007721.pdf	Vicariat de Saint-Albert	1885	1880	other
832	P007722.pdf	Mission de Prince-Albert: extraits du journal du R	1885	1880	other
833	P007724.pdf	Deuxième lettre du R. P. Fourmond au T. R. P. Supé	1885	1880	other
834	P007725.pdf	Lettre du R. P. Provost au T. R. P. Supérieur Géné	1885	1880	other
835	P007726.pdf	Fort-Qu'Appelle, Assiniboia, 24 juin	1885	1880	other
836	P007727.pdf	Extrait d'une lettre de Mgr. Faraud au T. P. Supér	1885	1880	other
837	P007728.pdf	Lettre du R. P. Cochin: Sainte-Angèle, le 28 avril	1885	1880	other
838	P007729.pdf	Extrait d'une lettre du R. P. Bigonesse	1885	1880	other
839	P007731.pdf	Vicariat de Saint-Albert: les martyrs du Nord-Oues	1885	1880	other
840	P007732.pdf	[Lettre du R. P. Rémas à Mgr. Grandin]: Evêché de 	1885	1880	other
841	P007733.pdf	[Protestation du R. P. Leduc]	1885	1880	other
842	P007734.pdf	Service funèbre célébré à Châteaugiron, le 11 août	1885	1880	other
843	P007735.pdf	[La mort du R. P. Marchand: addendum]	1885	1880	other
844	cihm_30166.pdf	Speech of Hon. E. Blake, M.P., on the disturbance 	1885	1880	other
845	cihm_30167.pdf	Manitoba wheat [microform] : its territorial area 	1885	1880	other
846	cihm_30206.pdf	Some historical names and places of the Canadian N	1885	1880	other
847	cihm_30312.pdf	A cry from the Saskatchewan [microform]	1885	1880	other
848	cihm_30615.pdf	The old settlers of Red River [microform] / George	1885	1880	other
849	cihm_58987.pdf	History of the United States of America [microform	1885	1880	other
850	cihm_58988.pdf	History of the United States of America [microform	1885	1880	other
851	cihm_58989.pdf	History of the United States of America [microform	1885	1880	other
852	cihm_58990.pdf	History of the United States of America [microform	1885	1880	other
853	cihm_58991.pdf	History of the United States of America [microform	1885	1880	other
854	cihm_58992.pdf	History of the United States of America [microform	1885	1880	other
855	cihm_92684.pdf	From the St. Lawrence to the North Saskatchewan [m	1885	1880	other
856	cu31924003872409.pdf	Contributions to Canadian palæontology	1885	1880	other
857	cu31924057833224.pdf	Contributions to Canadian palæontology	1885	1880	other
858	cu31924057833232.pdf	Contributions to Canadian palæontology	1885	1880	other
859	cu31924057833257.pdf	Contributions to Canadian palæontology	1885	1880	other
860	PTR_1885010201.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
861	PTR_1885010901.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
862	PTR_1885011601.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
863	PTR_1885012301.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
864	PTR_1885013001.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
865	PTR_1885020601.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
866	PTR_1885021301.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
867	PTR_1885022001.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
868	PTR_1885022701.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
869	PTR_1885030601.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
870	PTR_1885031301.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
871	1761314.pdf	The Saskatchewan Country	1885	1880	other
872	BRM_1885052801.pdf	The Brandon mail (1885-05-28)	1885	1880	other
873	PTR_1885060501.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
874	PTR_1885061201.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
875	PTR_1885061901.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
876	PTR_1885062601.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
877	PTR_1885070301.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
878	PTR_1885071001.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
879	PTR_1885071701.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
880	PTR_1885072401.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
881	PTR_1885073101.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
882	PTR_1885080701.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
883	PTR_1885081401.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
884	PTR_1885082101.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
885	PTR_1885082801.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
886	PTR_1885090401.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
887	PTR_1885091101.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
888	PTR_1885091801.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
889	PTR_1885092501.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
890	PTR_1885100201.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
891	PTR_1885100901.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
892	PTR_1885102301.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
893	PTR_1885103001.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
894	QPP_1885111301.pdf	Qu'Appelle progress (1885-11-13)	1885	1880	other
895	QPP_1885112001.pdf	Qu'Appelle progress (1885-11-20)	1885	1880	other
896	PTR_1885112701.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
897	QPP_1885112701.pdf	Qu'Appelle progress (1885-11-27)	1885	1880	other
898	PTR_1885120401.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
899	QPP_1885120401.pdf	Qu'Appelle progress (1885-12-04)	1885	1880	other
900	QPP_1885121101.pdf	Qu'Appelle progress (1885-12-11)	1885	1880	other
901	PTR_1885121801.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
902	QPP_1885121801.pdf	Qu'Appelle progress (1885-12-18)	1885	1880	other
903	PTR_1885122501.pdf	Prince Albert times and Saskatchewan review (1885-	1885	1880	newspaper
904	QPP_1885122501.pdf	Qu'Appelle progress (1885-12-25)	1885	1880	other
905	StatisticsCanada1885981885F1886engfra.pdf	Census of the three provisional districts of the N	1886	1880	census
906	P001092.pdf	Traditions indiennes du Canada nord-ouest	1886	1880	other
907	P001311.pdf	L'Histoire d'un crime	1886	1880	other
908	P001319.pdf	La question Riel	1886	1880	other
909	P001320.pdf	La question Riel: les griefs des métis	1886	1880	other
910	P001323.pdf	The true inwardness of the Canadian Northwest Rebe	1886	1880	other
911	P001332.pdf	Le 9me bataillon au nord-ouest: journal d'un milit	1886	1880	newspaper
912	P001345.pdf	Speech of the Hon. E. Blake, M.P., on the executio	1886	1880	other
913	P001346.pdf	Speeches of Hon. E. Blake, M.P., on the North-West	1886	1880	other
914	P001347.pdf	Reminiscences of the North-West Rebellions: With a	1886	1880	other
915	P001367.pdf	The medical and surgical history of the Canadian N	1886	1880	other
916	P001371.pdf	Copies of instructions to Major Bell, Major-Genera	1886	1880	other
917	P001372.pdf	Epitome of parliamentary documents in connection w	1886	1880	other
918	P001373.pdf	Return (in part) to an address of the House of Com	1886	1880	other
919	P001374.pdf	Return to an address of the House of Commons, date	1886	1880	other
920	P001376.pdf	Return to an address of the Senate dated 7th April	1886	1880	other
921	P001379.pdf	Documents officiels constatant les nombreuses plai	1886	1880	other
922	P001382.pdf	Copy of a report of the Honorable the Privy Counci	1886	1880	annual_report
923	P001393.pdf	Discours de Sir Adolphe Caron sur l'exécution de L	1886	1880	other
924	P001394.pdf	Discours sur la question Riel prononcé le 17 mars 	1886	1880	other
925	P001396.pdf	Report upon the suppression of the rebellion in th	1886	1880	other
926	P001402.pdf	Réponse à une adresse de la Chambre des Communes, 	1886	1880	other
927	P001420.pdf	Debate on Louis Reil [sic]: Speech by Mr. J.J. Cur	1886	1880	other
928	P001423.pdf	Cent-vingt jours de service actif: récit historiqu	1886	1880	other
929	P001430.pdf	L'absolution avant la bataille: dédié aux braves d	1886	1880	other
930	P001432.pdf	Halifax to the Saskatchewan: "Our boys" in the Rie	1886	1880	other
931	P001437.pdf	The Soudan campaign	1886	1880	other
932	P001439.pdf	Assemblée législative: le chemin de fer projeté de	1886	1880	other
933	P001443.pdf	Affaire Riel: discours de l'Honorable E.J. Flynn, 	1886	1880	other
934	P001453.pdf	Discours de M. Girouard, M.P., sur l'exécution de 	1886	1880	other
935	P001468.pdf	The views of a leading Conservative in the North-W	1886	1880	other
936	P001474.pdf	La croisade anti-française et anti-catholique diri	1886	1880	other
937	P001475.pdf	Le peuple vs. Sir John!	1886	1880	other
938	P001476.pdf	Polémiques et documents touchant le nord-ouest et 	1886	1880	other
939	P001480.pdf	Speech of Mr. Wilfred [sic] Laurier, M.P., on the 	1886	1880	other
940	P001485.pdf	Discours prononcé par Monsieur F.-X. Lemieux, M.P.	1886	1880	other
941	P001500.pdf	Discours prononcé par l'Honorable M. Mercier, dépu	1886	1880	other
942	P001504.pdf	Au Canada et aux Montagnes Rocheuses, en Russie, e	1886	1880	other
943	P001515.pdf	The gibbet of Regina: The truth about Riel: Sir Jo	1886	1880	other
944	P001520.pdf	Riel: tragédie en quatre actes	1886	1880	other
945	P001528.pdf	To the Honourable Thomas White, Minister of the In	1886	1880	other
946	P001532.pdf	Poésies religieuses et politiques	1886	1880	other
947	P001533.pdf	The Queen vs. Louis Riel: Accused and convicted of	1886	1880	annual_report
948	P001534.pdf	La reine vs. Louis Riel, accusé et convaincu du cr	1886	1880	other
949	P001537.pdf	Speech of Mr. J. Royal, M.P., on the execution of 	1886	1880	other
950	P001548.pdf	La question Riel: discours de M. Tassé, M.P., pron	1886	1880	other
951	P001550.pdf	Discours sur la question Riel: prononcé devant le 	1886	1880	other
952	P001551.pdf	Discours sur la question Riel, prononcé le 22 mars	1886	1880	other
953	P001552.pdf	The execution of Louis Riel: Speech of the Hon. Jo	1886	1880	other
954	P001562.pdf	Two great speeches: Hon. Thos. White on the allege	1886	1880	other
955	P001565.pdf	The Albany settlement, Qu'Appelle Valley, Canada, 	1886	1880	other
956	P001571.pdf	Riel: drame historique en quatre actes et un prolo	1886	1880	other
957	P001574.pdf	Dominion election, campaign of 1886. Hon. Edward B	1886	1880	other
958	P001575.pdf	General review-Riel (London banquet, Jan. 14th, 86	1886	1880	other
959	P001576.pdf	Ministers on trial: Was the execution of Riel nece	1886	1880	other
960	P001588.pdf	Return (in part) to an address of the House of Com	1886	1880	other
961	P001589.pdf	Expenditure under appropriation of $2,300,000 to d	1886	1880	other
962	P001603.pdf	The Canadian North-West	1886	1880	other
963	P001624.pdf	Prières, cantiques, catéchisme, etc., en langue cr	1886	1880	other
964	P001625.pdf	Esquisse générale du nord-ouest du Canada, ou, éte	1886	1880	other
965	P001635.pdf	Detailed report upon all claims to land and right 	1886	1880	other
966	P001642.pdf	Skandinaverna i Manitoba och Nord Westra Canada	1886	1880	other
967	P001651.pdf	Northwest administration: Speech by the Hon. Thos.	1886	1880	other
968	QPP_1886010101.pdf	Qu'Appelle progress (1886-01-01)	1886	1880	other
969	cihm_30194.pdf	Affaire Riel [microforme] : discours de l'Honorabl	1886	1880	other
970	cihm_30229.pdf	Halifax to the Saskatchewan [microform] : "our boy	1886	1880	other
971	cihm_30538.pdf	Manitoba, the Canadian North West [microform] : te	1886	1880	other
972	cihm_30648.pdf	La question Riel [microforme] : discours de M. Tas	1886	1880	other
973	cihm_30657.pdf	Petit manuel pour apprendre à lire la langue crise	1886	1880	other
974	cihm_30661.pdf	Report of the Synod of the Diocese of Rupert's Lan	1886	1880	annual_report
975	cihm_36083.pdf	Les anciens canadiens [microforme]	1886	1880	other
976	esquissegnra00cana.pdf	Esquisse générale du Nord-Ouest du Canada; ou, Éte	1886	1880	other
977	rapportdtaillsur00pear.pdf	Rapport détaillé sur toutes les demandes de terrai	1886	1880	other
978	PTR_1886010801.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
979	QPP_1886010801.pdf	Qu'Appelle progress (1886-01-08)	1886	1880	other
980	QPP_1886011501.pdf	Qu'Appelle progress (1886-01-15)	1886	1880	other
981	PTR_1886012201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
982	QPP_1886012201.pdf	Qu'Appelle progress (1886-01-22)	1886	1880	other
983	QPP_1886012901.pdf	Qu'Appelle progress (1886-01-29)	1886	1880	other
984	QPP_1886020501.pdf	Qu'Appelle progress (1886-02-05)	1886	1880	other
985	PTR_1886021201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
986	QPP_1886021201.pdf	Qu'Appelle progress (1886-02-12)	1886	1880	other
987	PTR_1886021901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
988	QPP_1886021901.pdf	Qu'Appelle progress (1886-02-19)	1886	1880	other
989	PTR_1886022601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
990	QPP_1886022601.pdf	Qu'Appelle progress (1886-02-26)	1886	1880	other
991	PTR_1886030501.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
992	QPP_1886030501.pdf	Qu'Appelle progress (1886-03-05)	1886	1880	other
993	PTR_1886031201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
994	QPP_1886031201.pdf	Qu'Appelle progress (1886-03-12)	1886	1880	other
995	PTR_1886031901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
996	QPP_1886031901.pdf	Qu'Appelle progress (1886-03-19)	1886	1880	other
997	PTR_1886032601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
998	QPP_1886032601.pdf	Qu'Appelle progress (1886-03-26)	1886	1880	other
999	LMT_1886040101.pdf	Le Manitoba (1886-04-01)	1886	1880	other
1000	PTR_1886040201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1001	QPP_1886040201.pdf	Qu'Appelle progress (1886-04-02)	1886	1880	other
1002	PTR_1886040901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1003	QPP_1886040901.pdf	Qu'Appelle progress (1886-04-09)	1886	1880	other
1004	PTR_1886041601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1005	QPP_1886041601.pdf	Qu'Appelle progress (1886-04-16)	1886	1880	other
1006	PTR_1886042301.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1007	QPP_1886042301.pdf	Qu'Appelle progress (1886-04-23)	1886	1880	other
1008	PTR_1886043001.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1009	PTR_1886050701.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1010	PTR_1886051401.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1011	PTR_1886052101.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1012	PTR_1886052801.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1013	PTR_1886060401.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1014	PTR_1886061101.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1015	PTR_1886061801.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1016	PTR_1886062501.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1017	PTR_1886070201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1018	PTR_1886070901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1019	PTR_1886071601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1020	PTR_1886072301.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1021	PTR_1886073001.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1022	PTR_1886080601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1023	PTR_1886081301.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1024	PTR_1886082001.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1025	PTR_1886082701.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1026	PTR_1886090301.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1027	PTR_1886091001.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1028	PTR_1886091701.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1029	PTR_1886092401.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1030	PTR_1886100101.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1031	PTR_1886100801.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1032	PTR_1886101501.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1033	PTR_1886102201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1034	PTR_1886102901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1035	PTR_1886110501.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1036	PTR_1886111201.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1037	PTR_1886111901.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1038	PTR_1886112601.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1039	PTR_1886120301.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1040	PTR_1886121001.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1041	PTR_1886121701.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1042	PTR_1886122401.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1043	PTR_1886123101.pdf	Prince Albert times and Saskatchewan review (1886-	1886	1880	newspaper
1044	P000534.pdf	Some Red River Settlement history: A paper read be	1887	1880	other
1045	P001091.pdf	En route pour la mer Glaciale	1887	1880	other
1046	P001314.pdf	Louis Riel and the North-West Rebellion: A review,	1887	1880	other
1047	P001317.pdf	Le mot de la fin, voici le vote!: conspiration arm	1887	1880	other
1048	P001318.pdf	Quelques renseignements pour les electeurs: les Or	1887	1880	other
1049	P001322.pdf	The Riel Rebellion: How it began, how it was carri	1887	1880	other
1050	P001377.pdf	Return to an order of the House of Commons, dated 	1887	1880	other
1051	P001383.pdf	Continuation of appendix no.4 of the report of 18 	1887	1880	annual_report
1052	P001409.pdf	A psycho-medical history of Louis Riel	1887	1880	other
1053	P001416.pdf	Riel contre l'église catholique: aux Canadiens-fra	1887	1880	other
1054	P001417.pdf	Elections de 1887: la vraie question	1887	1880	other
1055	P001418.pdf	The Riel and Home Rule questions: Hon. John Costig	1887	1880	other
1056	P001440.pdf	Le véritable Riel: tel que dépeint dans des lettre	1887	1880	other
1057	P001470.pdf	Report of Lieutenant-Colonel W.H. Jackson, deputy 	1887	1880	annual_report
1058	P001479.pdf	Report of Major General Laurie: Commanding base an	1887	1880	annual_report
1059	P001513.pdf	Reminiscences of a bungle	1887	1880	other
1060	P001559.pdf	Facts for the people: The Northwest Rebellion: The	1887	1880	other
1061	P001560.pdf	Faits pour le peuple: la Rébellion du nord-ouest: 	1887	1880	other
1062	P001656.pdf	The Selkirk Settlement and settlers: A concise his	1887	1880	other
1063	P001661.pdf	North West of Canada: A general sketch of the exte	1887	1880	other
1064	P001674.pdf	The "Boodle" Brigade, as represented among the mem	1887	1880	other
1065	P001687.pdf	The history of Regina (illustrated): Its foundatio	1887	1880	other
1066	P001699.pdf	Report on a part of northern Alberta, and portions	1887	1880	other
1067	cihm_29695.pdf	Belcher's farmer's almanck for the province of Nov	1887	1880	other
1068	cihm_30251.pdf	The French element in the Canadian Northwest [micr	1887	1880	other
1069	cihm_30622.pdf	A prairie tragedy [microform] : the fate of Thomas	1887	1880	other
1070	cihm_38278.pdf	The art of school management [microform] : a text-	1887	1880	other
1071	cihm_38507.pdf	North West of Canada [microform] : a general sketc	1887	1880	other
1072	PTR_1887010701.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1073	PTR_1887011401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1074	PTR_1887012101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1075	PTR_1887012801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1076	PTR_1887020401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1077	PTR_1887021101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1078	PTR_1887021801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1079	PTR_1887022501.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1080	BRM_1887030301.pdf	The Brandon mail (1887-03-03)	1887	1880	other
1081	PTR_1887030401.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1082	PTR_1887031101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1083	PTR_1887031801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1084	PTR_1887032501.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1085	PTR_1887040101.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1086	PTR_1887040801.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1087	PTR_1887041501.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1088	PTR_1887042201.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1089	PTR_1887042901.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1090	PTR_1887050601.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1091	PTR_1887051301.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1092	PTR_1887052001.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1093	PTR_1887052701.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1094	PTR_1887060301.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1095	PTR_1887061001.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
1096	PTR_1887061701.pdf	Prince Albert times and Saskatchewan review (1887-	1887	1880	newspaper
